duration,month,hour,day_of_week,user_type
15.4333,3,23,Thursday,Subscriber
3.3,3,22,Thursday,Subscriber
2.0667,3,22,Thursday,Subscriber
19.6833,3,22,Thursday,Subscriber
10.9333,3,22,Thursday,Subscriber
19.0,3,21,Thursday,Subscriber
6.9667,3,21,Thursday,Subscriber
17.0333,3,20,Thursday,Subscriber
6.1167,3,20,Thursday,Subscriber
6.3167,3,20,Thursday,Subscriber
11.3,3,20,Thursday,Subscriber
8.3,3,20,Thursday,Subscriber
8.2833,3,19,Thursday,Subscriber
36.0333,3,19,Thursday,Subscriber
5.8333,3,19,Thursday,Subscriber
5.35,3,19,Thursday,Subscriber
6.4167,3,19,Thursday,Subscriber
12.1333,3,19,Thursday,Subscriber
2.5333,3,19,Thursday,Subscriber
8.7,3,19,Thursday,Subscriber
6.9333,3,19,Thursday,Subscriber
13.7167,3,18,Thursday,Subscriber
20.0667,3,18,Thursday,Subscriber
21.8167,3,18,Thursday,Customer
14.2833,3,18,Thursday,Subscriber
6.2667,3,18,Thursday,Subscriber
10.3,3,18,Thursday,Subscriber
4.7333,3,18,Thursday,Subscriber
9.1167,3,18,Thursday,Subscriber
4.2667,3,17,Thursday,Subscriber
7.8,3,17,Thursday,Subscriber
9.7167,3,17,Thursday,Subscriber
2.4667,3,17,Thursday,Subscriber
14.5667,3,17,Thursday,Subscriber
4.75,3,17,Thursday,Subscriber
9.35,3,17,Thursday,Subscriber
4.5333,3,17,Thursday,Subscriber
5.25,3,17,Thursday,Subscriber
14.4333,3,17,Thursday,Subscriber
22.3167,3,17,Thursday,Customer
20.9167,3,17,Thursday,Subscriber
9.7333,3,17,Thursday,Subscriber
6.1833,3,17,Thursday,Subscriber
10.3333,3,17,Thursday,Subscriber
29.8,3,17,Thursday,Subscriber
2.4833,3,17,Thursday,Subscriber
12.1833,3,17,Thursday,Subscriber
10.3833,3,17,Thursday,Subscriber
14.2167,3,17,Thursday,Subscriber
5.8667,3,17,Thursday,Subscriber
12.75,3,17,Thursday,Subscriber
10.7,3,17,Thursday,Subscriber
6.5833,3,17,Thursday,Subscriber
14.0167,3,17,Thursday,Subscriber
5.65,3,16,Thursday,Subscriber
8.1167,3,16,Thursday,Subscriber
19.05,3,16,Thursday,Subscriber
12.2833,3,16,Thursday,Subscriber
8.4833,3,16,Thursday,Subscriber
10.0167,3,16,Thursday,Subscriber
4.3833,3,16,Thursday,Subscriber
9.0333,3,16,Thursday,Subscriber
18.0333,3,16,Thursday,Subscriber
26.3667,3,16,Thursday,Customer
3.4333,3,16,Thursday,Subscriber
12.3333,3,16,Thursday,Customer
16.6167,3,16,Thursday,Subscriber
2.85,3,16,Thursday,Subscriber
37.75,3,16,Thursday,Subscriber
25.7,3,15,Thursday,Customer
11.45,3,15,Thursday,Subscriber
11.3667,3,15,Thursday,Subscriber
8.7833,3,15,Thursday,Subscriber
30.5,3,15,Thursday,Subscriber
29.5833,3,15,Thursday,Customer
23.6667,3,15,Thursday,Subscriber
3.8667,3,15,Thursday,Subscriber
3.1,3,15,Thursday,Subscriber
10.6667,3,14,Thursday,Customer
16.5833,3,14,Thursday,Subscriber
24.8,3,14,Thursday,Customer
10.05,3,14,Thursday,Subscriber
5.9,3,14,Thursday,Customer
25.7333,3,14,Thursday,Subscriber
3.5,3,14,Thursday,Subscriber
189.9333,3,14,Thursday,Subscriber
6.0,3,13,Thursday,Subscriber
1.1,3,13,Thursday,Subscriber
26.1667,3,13,Thursday,Customer
91.3,3,12,Thursday,Customer
5.25,3,12,Thursday,Subscriber
7.8333,3,12,Thursday,Subscriber
4.35,3,11,Thursday,Subscriber
8.8,3,11,Thursday,Subscriber
10.7,3,11,Thursday,Subscriber
9.4833,3,11,Thursday,Subscriber
14.4,3,11,Thursday,Subscriber
42.6,3,11,Thursday,Customer
5.4333,3,11,Thursday,Subscriber
16.5167,3,10,Thursday,Subscriber
4.65,3,10,Thursday,Subscriber
2.8167,3,9,Thursday,Subscriber
7.5167,3,9,Thursday,Subscriber
10.55,3,9,Thursday,Subscriber
21.7,3,9,Thursday,Subscriber
12.0667,3,8,Thursday,Subscriber
13.25,3,8,Thursday,Subscriber
18.0,3,8,Thursday,Subscriber
7.0333,3,8,Thursday,Subscriber
20.9167,3,8,Thursday,Customer
9.3333,3,8,Thursday,Subscriber
3.3667,3,7,Thursday,Subscriber
7.4833,3,7,Thursday,Subscriber
6.8833,3,7,Thursday,Subscriber
2.45,3,7,Thursday,Subscriber
3.45,3,7,Thursday,Subscriber
7.5333,3,6,Thursday,Subscriber
11.8333,3,6,Thursday,Subscriber
6.9833,3,6,Thursday,Subscriber
7.5167,3,6,Thursday,Subscriber
6.7833,3,4,Thursday,Subscriber
9.8333,3,0,Thursday,Subscriber
17.9,3,23,Wednesday,Subscriber
17.2167,3,21,Wednesday,Subscriber
12.3333,3,21,Wednesday,Subscriber
11.45,3,19,Wednesday,Subscriber
3.3333,3,19,Wednesday,Subscriber
10.3667,3,19,Wednesday,Subscriber
14.05,3,19,Wednesday,Subscriber
10.3833,3,19,Wednesday,Subscriber
6.5,3,19,Wednesday,Subscriber
24.75,3,19,Wednesday,Subscriber
6.8333,3,18,Wednesday,Subscriber
10.6333,3,18,Wednesday,Subscriber
5.5,3,18,Wednesday,Subscriber
2.3333,3,18,Wednesday,Subscriber
6.0167,3,18,Wednesday,Subscriber
16.05,3,18,Wednesday,Subscriber
9.9,3,17,Wednesday,Subscriber
18.9,3,17,Wednesday,Subscriber
10.3333,3,17,Wednesday,Subscriber
2.45,3,17,Wednesday,Subscriber
22.1333,3,17,Wednesday,Subscriber
5.75,3,17,Wednesday,Customer
5.7833,3,17,Wednesday,Subscriber
7.65,3,17,Wednesday,Subscriber
20.8667,3,17,Wednesday,Subscriber
12.3833,3,17,Wednesday,Subscriber
3.5833,3,17,Wednesday,Subscriber
3.35,3,17,Wednesday,Subscriber
5.45,3,17,Wednesday,Subscriber
11.2833,3,17,Wednesday,Subscriber
9.7333,3,17,Wednesday,Subscriber
16.25,3,16,Wednesday,Subscriber
9.5833,3,16,Wednesday,Subscriber
3.0,3,16,Wednesday,Subscriber
9.0833,3,16,Wednesday,Subscriber
4.8833,3,16,Wednesday,Subscriber
10.3333,3,16,Wednesday,Subscriber
6.3667,3,16,Wednesday,Subscriber
35.7833,3,16,Wednesday,Customer
2.6,3,16,Wednesday,Subscriber
11.25,3,15,Wednesday,Subscriber
11.5333,3,15,Wednesday,Subscriber
27.65,3,15,Wednesday,Customer
10.2833,3,15,Wednesday,Subscriber
4.7,3,15,Wednesday,Subscriber
12.0167,3,15,Wednesday,Subscriber
10.5333,3,15,Wednesday,Subscriber
10.7833,3,15,Wednesday,Subscriber
40.5833,3,15,Wednesday,Customer
14.4167,3,15,Wednesday,Subscriber
12.95,3,15,Wednesday,Subscriber
8.0,3,15,Wednesday,Customer
10.9167,3,15,Wednesday,Subscriber
16.3667,3,15,Wednesday,Customer
18.35,3,15,Wednesday,Subscriber
9.9667,3,14,Wednesday,Subscriber
5.9833,3,14,Wednesday,Subscriber
5.6333,3,14,Wednesday,Subscriber
3.3167,3,14,Wednesday,Subscriber
14.95,3,14,Wednesday,Subscriber
19.15,3,14,Wednesday,Subscriber
5.6,3,13,Wednesday,Subscriber
50.6,3,13,Wednesday,Customer
10.65,3,13,Wednesday,Subscriber
5.2833,3,13,Wednesday,Subscriber
20.5333,3,13,Wednesday,Subscriber
12.1833,3,13,Wednesday,Subscriber
4.8167,3,13,Wednesday,Subscriber
15.3167,3,13,Wednesday,Subscriber
7.2667,3,13,Wednesday,Subscriber
5.6833,3,13,Wednesday,Subscriber
13.2333,3,13,Wednesday,Subscriber
10.5667,3,13,Wednesday,Subscriber
4.5167,3,13,Wednesday,Customer
7.5667,3,12,Wednesday,Customer
16.8833,3,12,Wednesday,Customer
22.9167,3,12,Wednesday,Subscriber
3.4167,3,12,Wednesday,Subscriber
21.6667,3,12,Wednesday,Subscriber
3.45,3,12,Wednesday,Subscriber
6.6,3,12,Wednesday,Subscriber
6.6,3,12,Wednesday,Subscriber
19.4,3,12,Wednesday,Subscriber
4.2167,3,11,Wednesday,Subscriber
28.3833,3,11,Wednesday,Subscriber
22.5667,3,11,Wednesday,Customer
38.2333,3,10,Wednesday,Customer
3.65,3,10,Wednesday,Subscriber
1.5,3,9,Wednesday,Subscriber
7.3167,3,9,Wednesday,Subscriber
2.5667,3,9,Wednesday,Subscriber
9.0333,3,9,Wednesday,Subscriber
18.5833,3,9,Wednesday,Subscriber
12.6667,3,9,Wednesday,Subscriber
5.3333,3,9,Wednesday,Subscriber
5.0333,3,9,Wednesday,Subscriber
11.55,3,8,Wednesday,Subscriber
8.6667,3,8,Wednesday,Subscriber
5.6,3,8,Wednesday,Subscriber
11.7,3,8,Wednesday,Subscriber
5.3,3,8,Wednesday,Subscriber
13.6333,3,8,Wednesday,Subscriber
3.3833,3,8,Wednesday,Subscriber
7.5167,3,8,Wednesday,Subscriber
7.4,3,8,Wednesday,Subscriber
9.7,3,8,Wednesday,Subscriber
2.3833,3,8,Wednesday,Subscriber
5.25,3,8,Wednesday,Subscriber
4.3833,3,8,Wednesday,Subscriber
4.1667,3,8,Wednesday,Subscriber
10.2,3,8,Wednesday,Subscriber
10.3167,3,8,Wednesday,Subscriber
9.15,3,8,Wednesday,Subscriber
10.4167,3,8,Wednesday,Subscriber
33.6,3,8,Wednesday,Customer
25.8667,3,8,Wednesday,Subscriber
4.6333,3,8,Wednesday,Subscriber
7.8167,3,8,Wednesday,Subscriber
2.0,3,8,Wednesday,Subscriber
4.5833,3,7,Wednesday,Subscriber
6.8667,3,7,Wednesday,Subscriber
5.0167,3,7,Wednesday,Subscriber
5.8833,3,7,Wednesday,Subscriber
13.45,3,7,Wednesday,Subscriber
2.2,3,7,Wednesday,Subscriber
3.5333,3,7,Wednesday,Subscriber
9.15,3,7,Wednesday,Subscriber
16.5,3,7,Wednesday,Subscriber
2.4167,3,7,Wednesday,Subscriber
16.8333,3,7,Wednesday,Subscriber
5.7333,3,7,Wednesday,Subscriber
6.5667,3,7,Wednesday,Subscriber
2.4667,3,7,Wednesday,Subscriber
11.7,3,7,Wednesday,Subscriber
17.9333,3,7,Wednesday,Subscriber
8.5,3,7,Wednesday,Subscriber
8.5667,3,7,Wednesday,Subscriber
9.0167,3,7,Wednesday,Subscriber
9.9333,3,7,Wednesday,Subscriber
4.3667,3,6,Wednesday,Subscriber
6.9667,3,6,Wednesday,Subscriber
9.7833,3,6,Wednesday,Subscriber
24.2167,3,6,Wednesday,Subscriber
4.6,3,6,Wednesday,Subscriber
6.35,3,6,Wednesday,Subscriber
17.1333,3,6,Wednesday,Subscriber
4.45,3,6,Wednesday,Subscriber
15.0667,3,6,Wednesday,Subscriber
6.7333,3,6,Wednesday,Subscriber
21.3667,3,6,Wednesday,Subscriber
9.5333,3,5,Wednesday,Subscriber
9.2,3,4,Wednesday,Subscriber
14.8333,3,0,Wednesday,Subscriber
3.4167,3,22,Tuesday,Subscriber
10.0833,3,22,Tuesday,Subscriber
8.3833,3,22,Tuesday,Subscriber
2.6,3,22,Tuesday,Subscriber
4.0667,3,21,Tuesday,Subscriber
2.7333,3,21,Tuesday,Subscriber
3.8667,3,21,Tuesday,Subscriber
3.1,3,20,Tuesday,Subscriber
13.7833,3,20,Tuesday,Subscriber
23.5833,3,20,Tuesday,Subscriber
5.6667,3,20,Tuesday,Subscriber
16.1833,3,20,Tuesday,Subscriber
12.2333,3,20,Tuesday,Subscriber
12.6333,3,20,Tuesday,Subscriber
4.5833,3,19,Tuesday,Subscriber
6.6333,3,19,Tuesday,Subscriber
32.6667,3,19,Tuesday,Customer
10.2,3,19,Tuesday,Subscriber
5.2,3,19,Tuesday,Subscriber
11.4667,3,19,Tuesday,Subscriber
9.8667,3,19,Tuesday,Subscriber
23.8333,3,19,Tuesday,Subscriber
26.0667,3,19,Tuesday,Subscriber
6.95,3,19,Tuesday,Subscriber
13.75,3,19,Tuesday,Subscriber
6.6,3,18,Tuesday,Subscriber
8.0333,3,18,Tuesday,Subscriber
4.6,3,18,Tuesday,Subscriber
12.2667,3,18,Tuesday,Subscriber
14.2333,3,18,Tuesday,Subscriber
10.75,3,18,Tuesday,Subscriber
14.6167,3,18,Tuesday,Subscriber
2.0667,3,18,Tuesday,Subscriber
52.75,3,18,Tuesday,Customer
1.0167,3,18,Tuesday,Subscriber
6.7333,3,18,Tuesday,Subscriber
6.4333,3,18,Tuesday,Subscriber
14.6,3,18,Tuesday,Subscriber
10.7167,3,18,Tuesday,Subscriber
12.3167,3,17,Tuesday,Subscriber
16.7667,3,17,Tuesday,Subscriber
17.2833,3,17,Tuesday,Customer
44.7167,3,17,Tuesday,Customer
6.4833,3,17,Tuesday,Subscriber
12.1333,3,17,Tuesday,Subscriber
8.9167,3,17,Tuesday,Subscriber
17.4667,3,17,Tuesday,Subscriber
5.1833,3,17,Tuesday,Subscriber
23.25,3,17,Tuesday,Subscriber
7.9833,3,17,Tuesday,Subscriber
6.2333,3,17,Tuesday,Subscriber
6.1333,3,17,Tuesday,Subscriber
7.6167,3,17,Tuesday,Subscriber
9.4833,3,17,Tuesday,Subscriber
11.3333,3,17,Tuesday,Subscriber
9.5833,3,17,Tuesday,Subscriber
20.4,3,17,Tuesday,Subscriber
22.4333,3,17,Tuesday,Customer
14.9833,3,17,Tuesday,Subscriber
2.0333,3,16,Tuesday,Subscriber
5.0167,3,16,Tuesday,Subscriber
14.7667,3,16,Tuesday,Subscriber
11.0,3,16,Tuesday,Subscriber
22.95,3,16,Tuesday,Subscriber
8.2333,3,16,Tuesday,Subscriber
4.5667,3,16,Tuesday,Subscriber
7.8667,3,16,Tuesday,Subscriber
10.0,3,16,Tuesday,Subscriber
5.4,3,16,Tuesday,Subscriber
16.0,3,16,Tuesday,Customer
7.6167,3,16,Tuesday,Subscriber
8.8333,3,16,Tuesday,Subscriber
5.7,3,16,Tuesday,Subscriber
12.7167,3,16,Tuesday,Subscriber
18.05,3,15,Tuesday,Customer
19.3333,3,15,Tuesday,Subscriber
26.1333,3,15,Tuesday,Subscriber
9.15,3,15,Tuesday,Subscriber
4.8333,3,15,Tuesday,Subscriber
27.6167,3,15,Tuesday,Customer
23.9833,3,15,Tuesday,Subscriber
10.3167,3,15,Tuesday,Subscriber
14.8,3,15,Tuesday,Subscriber
5.9667,3,15,Tuesday,Subscriber
7.1167,3,15,Tuesday,Subscriber
2.75,3,14,Tuesday,Subscriber
10.8,3,14,Tuesday,Subscriber
7.4333,3,14,Tuesday,Customer
11.4833,3,14,Tuesday,Subscriber
26.3667,3,14,Tuesday,Subscriber
4.7833,3,14,Tuesday,Customer
6.4,3,14,Tuesday,Subscriber
18.4,3,14,Tuesday,Customer
7.8667,3,14,Tuesday,Customer
2.8,3,13,Tuesday,Subscriber
1.4,3,13,Tuesday,Customer
3.8167,3,13,Tuesday,Subscriber
24.8833,3,13,Tuesday,Subscriber
16.55,3,13,Tuesday,Customer
11.1,3,12,Tuesday,Subscriber
16.4667,3,12,Tuesday,Subscriber
5.4167,3,12,Tuesday,Subscriber
2.7667,3,12,Tuesday,Subscriber
3.6667,3,12,Tuesday,Subscriber
32.2,3,12,Tuesday,Customer
14.4167,3,12,Tuesday,Subscriber
9.65,3,12,Tuesday,Subscriber
4.5,3,11,Tuesday,Subscriber
2.8167,3,11,Tuesday,Subscriber
11.4833,3,11,Tuesday,Subscriber
18.85,3,11,Tuesday,Customer
15.75,3,11,Tuesday,Subscriber
11.6333,3,11,Tuesday,Subscriber
15.8,3,11,Tuesday,Customer
27.55,3,10,Tuesday,Subscriber
7.8333,3,10,Tuesday,Subscriber
14.3333,3,10,Tuesday,Subscriber
9.0,3,10,Tuesday,Customer
24.3833,3,9,Tuesday,Customer
9.9333,3,9,Tuesday,Subscriber
4.0833,3,9,Tuesday,Subscriber
4.95,3,8,Tuesday,Subscriber
10.3833,3,8,Tuesday,Subscriber
10.2333,3,8,Tuesday,Subscriber
10.3,3,8,Tuesday,Subscriber
9.8333,3,8,Tuesday,Subscriber
18.25,3,8,Tuesday,Subscriber
9.3833,3,8,Tuesday,Subscriber
5.8333,3,8,Tuesday,Subscriber
21.15,3,8,Tuesday,Subscriber
10.1833,3,8,Tuesday,Subscriber
13.7667,3,8,Tuesday,Subscriber
7.5667,3,8,Tuesday,Subscriber
15.6667,3,8,Tuesday,Subscriber
5.7,3,8,Tuesday,Subscriber
3.45,3,8,Tuesday,Subscriber
24.7333,3,8,Tuesday,Subscriber
16.4167,3,8,Tuesday,Subscriber
9.6833,3,7,Tuesday,Subscriber
7.4833,3,7,Tuesday,Subscriber
12.8333,3,7,Tuesday,Subscriber
15.85,3,7,Tuesday,Subscriber
9.4,3,7,Tuesday,Subscriber
4.5833,3,7,Tuesday,Subscriber
3.1167,3,7,Tuesday,Subscriber
4.9833,3,7,Tuesday,Subscriber
4.4833,3,7,Tuesday,Subscriber
10.2833,3,6,Tuesday,Subscriber
2.3833,3,6,Tuesday,Subscriber
6.1167,3,6,Tuesday,Subscriber
10.5833,3,6,Tuesday,Subscriber
19.15,3,6,Tuesday,Subscriber
17.15,3,6,Tuesday,Subscriber
30.1,3,6,Tuesday,Subscriber
19.4667,3,6,Tuesday,Subscriber
11.9333,3,6,Tuesday,Subscriber
5.6667,3,23,Monday,Subscriber
3.9333,3,22,Monday,Subscriber
12.8833,3,21,Monday,Subscriber
1.7667,3,21,Monday,Subscriber
18.8333,3,20,Monday,Subscriber
8.25,3,20,Monday,Subscriber
4.1333,3,20,Monday,Subscriber
16.7333,3,19,Monday,Subscriber
4.0167,3,19,Monday,Subscriber
7.5333,3,19,Monday,Subscriber
4.75,3,19,Monday,Subscriber
2.7667,3,19,Monday,Subscriber
2.8667,3,19,Monday,Subscriber
14.0,3,19,Monday,Customer
7.6833,3,19,Monday,Subscriber
19.2,3,18,Monday,Subscriber
5.9,3,18,Monday,Subscriber
5.9,3,18,Monday,Subscriber
20.75,3,18,Monday,Subscriber
8.7167,3,18,Monday,Subscriber
3.2333,3,18,Monday,Subscriber
12.5833,3,18,Monday,Subscriber
8.6333,3,18,Monday,Subscriber
9.0167,3,18,Monday,Subscriber
7.8,3,17,Monday,Subscriber
3.2,3,17,Monday,Subscriber
7.3167,3,17,Monday,Subscriber
7.3333,3,17,Monday,Subscriber
8.1667,3,17,Monday,Subscriber
19.0,3,17,Monday,Subscriber
8.5833,3,17,Monday,Subscriber
4.6333,3,17,Monday,Subscriber
8.95,3,17,Monday,Subscriber
13.65,3,17,Monday,Subscriber
16.1667,3,17,Monday,Subscriber
3.6333,3,17,Monday,Subscriber
18.0667,3,17,Monday,Subscriber
19.5,3,17,Monday,Subscriber
10.0667,3,17,Monday,Subscriber
9.1,3,17,Monday,Subscriber
18.0,3,17,Monday,Subscriber
18.3333,3,17,Monday,Customer
4.4167,3,17,Monday,Subscriber
42.5,3,17,Monday,Customer
15.7,3,17,Monday,Subscriber
25.95,3,17,Monday,Subscriber
1.7333,3,17,Monday,Subscriber
12.5667,3,17,Monday,Subscriber
6.7333,3,17,Monday,Subscriber
14.1,3,16,Monday,Customer
23.7333,3,16,Monday,Subscriber
7.3167,3,16,Monday,Subscriber
6.9333,3,16,Monday,Subscriber
12.5833,3,16,Monday,Subscriber
9.5667,3,16,Monday,Subscriber
5.55,3,16,Monday,Subscriber
11.8333,3,16,Monday,Subscriber
32.6833,3,16,Monday,Subscriber
27.6333,3,15,Monday,Subscriber
9.65,3,15,Monday,Subscriber
5.6667,3,15,Monday,Subscriber
2.0167,3,15,Monday,Subscriber
13.9667,3,14,Monday,Subscriber
11.2833,3,14,Monday,Subscriber
23.6667,3,14,Monday,Subscriber
2.6667,3,14,Monday,Subscriber
5.15,3,14,Monday,Subscriber
4.75,3,14,Monday,Subscriber
8.1167,3,13,Monday,Subscriber
9.5833,3,13,Monday,Subscriber
6.4667,3,13,Monday,Subscriber
5.55,3,13,Monday,Subscriber
2.7,3,13,Monday,Subscriber
10.9333,3,13,Monday,Subscriber
22.2833,3,13,Monday,Subscriber
13.7167,3,12,Monday,Subscriber
8.7333,3,12,Monday,Subscriber
3.0333,3,12,Monday,Subscriber
9.8333,3,12,Monday,Subscriber
3.6667,3,11,Monday,Subscriber
6.5667,3,11,Monday,Subscriber
8.2667,3,11,Monday,Subscriber
6.5,3,11,Monday,Subscriber
26.9667,3,10,Monday,Subscriber
8.1667,3,10,Monday,Subscriber
16.1,3,10,Monday,Customer
7.2833,3,10,Monday,Subscriber
2.7833,3,10,Monday,Subscriber
8.9667,3,9,Monday,Subscriber
7.7,3,9,Monday,Subscriber
4.2833,3,9,Monday,Subscriber
12.75,3,9,Monday,Subscriber
15.2,3,9,Monday,Subscriber
18.2667,3,9,Monday,Subscriber
7.8833,3,9,Monday,Subscriber
4.6667,3,9,Monday,Subscriber
15.9333,3,8,Monday,Subscriber
17.9667,3,8,Monday,Subscriber
17.65,3,8,Monday,Subscriber
20.0,3,8,Monday,Subscriber
4.2,3,8,Monday,Subscriber
7.2833,3,8,Monday,Subscriber
7.7333,3,8,Monday,Subscriber
22.25,3,8,Monday,Subscriber
10.6833,3,8,Monday,Subscriber
4.4667,3,7,Monday,Subscriber
4.1,3,7,Monday,Subscriber
9.9167,3,7,Monday,Subscriber
16.3667,3,7,Monday,Subscriber
22.2833,3,7,Monday,Subscriber
11.7833,3,7,Monday,Subscriber
11.1333,3,7,Monday,Subscriber
16.8167,3,7,Monday,Subscriber
9.5167,3,7,Monday,Subscriber
18.9667,3,7,Monday,Subscriber
13.2333,3,7,Monday,Subscriber
15.5333,3,7,Monday,Subscriber
4.1,3,6,Monday,Subscriber
2.0833,3,6,Monday,Subscriber
15.05,3,6,Monday,Subscriber
6.9,3,6,Monday,Subscriber
4.9333,3,6,Monday,Subscriber
5.25,3,6,Monday,Subscriber
8.2667,3,6,Monday,Subscriber
9.4167,3,5,Monday,Subscriber
26.8,3,5,Monday,Subscriber
14.9,3,2,Monday,Subscriber
5.3,3,21,Sunday,Subscriber
75.6667,3,19,Sunday,Customer
78.4333,3,19,Sunday,Customer
3.9167,3,18,Sunday,Subscriber
4.4167,3,18,Sunday,Subscriber
14.5833,3,18,Sunday,Subscriber
3.4,3,17,Sunday,Subscriber
4.95,3,16,Sunday,Subscriber
5.3667,3,16,Sunday,Customer
16.3167,3,16,Sunday,Customer
20.65,3,16,Sunday,Subscriber
8.1167,3,16,Sunday,Subscriber
13.5667,3,16,Sunday,Subscriber
23.3167,3,16,Sunday,Subscriber
7.5333,3,16,Sunday,Subscriber
47.6333,3,16,Sunday,Customer
9.7833,3,16,Sunday,Customer
13.7833,3,16,Sunday,Customer
15.75,3,15,Sunday,Customer
30.5333,3,15,Sunday,Customer
13.2667,3,15,Sunday,Subscriber
12.4833,3,15,Sunday,Customer
28.1333,3,15,Sunday,Customer
3.7833,3,15,Sunday,Subscriber
9.7167,3,15,Sunday,Subscriber
13.6667,3,15,Sunday,Customer
8.05,3,15,Sunday,Subscriber
15.55,3,15,Sunday,Customer
13.8167,3,15,Sunday,Customer
28.8667,3,15,Sunday,Subscriber
23.3167,3,15,Sunday,Subscriber
29.15,3,15,Sunday,Subscriber
8.45,3,15,Sunday,Subscriber
18.6333,3,14,Sunday,Subscriber
13.1167,3,14,Sunday,Subscriber
19.9,3,14,Sunday,Subscriber
12.7833,3,14,Sunday,Subscriber
60.05,3,14,Sunday,Customer
21.1333,3,14,Sunday,Customer
9.0333,3,14,Sunday,Subscriber
12.2667,3,14,Sunday,Customer
2.2333,3,14,Sunday,Subscriber
62.7333,3,14,Sunday,Customer
15.6167,3,14,Sunday,Customer
16.6833,3,14,Sunday,Customer
10.5833,3,13,Sunday,Subscriber
16.5,3,13,Sunday,Subscriber
9.05,3,13,Sunday,Customer
9.2,3,13,Sunday,Subscriber
19.6667,3,13,Sunday,Customer
14.2333,3,13,Sunday,Customer
11.2667,3,13,Sunday,Subscriber
6.15,3,13,Sunday,Subscriber
16.7167,3,13,Sunday,Subscriber
31.2333,3,13,Sunday,Customer
19.65,3,13,Sunday,Customer
31.8833,3,12,Sunday,Customer
4.2333,3,12,Sunday,Subscriber
17.0,3,12,Sunday,Subscriber
6.45,3,12,Sunday,Subscriber
73.5167,3,12,Sunday,Customer
14.2333,3,12,Sunday,Customer
21.95,3,12,Sunday,Customer
2.9667,3,12,Sunday,Customer
36.9167,3,12,Sunday,Customer
50.5333,3,12,Sunday,Subscriber
51.8833,3,12,Sunday,Customer
11.1667,3,11,Sunday,Customer
15.0667,3,11,Sunday,Subscriber
2.5,3,11,Sunday,Subscriber
15.2167,3,11,Sunday,Subscriber
2.5833,3,11,Sunday,Subscriber
26.0667,3,11,Sunday,Customer
11.3833,3,11,Sunday,Subscriber
13.3,3,11,Sunday,Subscriber
24.35,3,10,Sunday,Subscriber
32.9333,3,10,Sunday,Customer
21.7,3,10,Sunday,Customer
6.8667,3,10,Sunday,Subscriber
17.8167,3,10,Sunday,Customer
8.5,3,10,Sunday,Subscriber
8.25,3,10,Sunday,Subscriber
17.5333,3,10,Sunday,Subscriber
21.8,3,10,Sunday,Customer
20.8333,3,9,Sunday,Subscriber
18.35,3,9,Sunday,Customer
22.9667,3,9,Sunday,Customer
5.9667,3,9,Sunday,Subscriber
57.3,3,9,Sunday,Customer
24.05,3,9,Sunday,Customer
7.4833,3,8,Sunday,Subscriber
100.2167,3,8,Sunday,Subscriber
18.0833,3,6,Sunday,Subscriber
15.8333,3,3,Sunday,Subscriber
12.0,3,2,Sunday,Subscriber
36.4833,3,1,Sunday,Customer
18.7833,3,1,Sunday,Subscriber
20.1,3,0,Sunday,Customer
7.1,3,23,Saturday,Subscriber
4.2167,3,23,Saturday,Subscriber
14.8833,3,23,Saturday,Subscriber
4.3833,3,22,Saturday,Subscriber
9.7333,3,22,Saturday,Subscriber
15.5333,3,21,Saturday,Subscriber
9.75,3,20,Saturday,Subscriber
13.0667,3,19,Saturday,Subscriber
8.9,3,19,Saturday,Subscriber
1.7167,3,19,Saturday,Subscriber
3.5667,3,19,Saturday,Subscriber
3.3333,3,19,Saturday,Subscriber
9.4333,3,19,Saturday,Subscriber
33.6167,3,18,Saturday,Subscriber
14.2167,3,18,Saturday,Customer
8.6333,3,18,Saturday,Customer
14.0167,3,18,Saturday,Subscriber
8.3833,3,18,Saturday,Subscriber
23.9333,3,18,Saturday,Customer
1.8167,3,18,Saturday,Subscriber
25.9833,3,18,Saturday,Subscriber
27.75,3,18,Saturday,Customer
11.05,3,17,Saturday,Customer
7.5,3,17,Saturday,Subscriber
41.3833,3,17,Saturday,Customer
63.25,3,17,Saturday,Subscriber
22.3833,3,17,Saturday,Customer
32.0167,3,17,Saturday,Customer
17.6167,3,17,Saturday,Subscriber
20.55,3,17,Saturday,Customer
23.4333,3,17,Saturday,Customer
17.85,3,17,Saturday,Customer
17.6,3,17,Saturday,Subscriber
100.1167,3,17,Saturday,Customer
34.05,3,17,Saturday,Customer
18.3667,3,17,Saturday,Customer
11.0167,3,17,Saturday,Subscriber
6.2333,3,17,Saturday,Subscriber
19.3,3,16,Saturday,Customer
40.1333,3,16,Saturday,Subscriber
9.9,3,16,Saturday,Subscriber
10.3,3,16,Saturday,Customer
4.7333,3,16,Saturday,Subscriber
2.1333,3,16,Saturday,Subscriber
56.0167,3,16,Saturday,Customer
29.3333,3,16,Saturday,Customer
43.7333,3,16,Saturday,Customer
16.0833,3,16,Saturday,Customer
9.35,3,16,Saturday,Subscriber
5.9833,3,16,Saturday,Subscriber
5.7833,3,16,Saturday,Subscriber
13.7333,3,16,Saturday,Subscriber
20.95,3,16,Saturday,Customer
6.1,3,16,Saturday,Subscriber
21.35,3,16,Saturday,Customer
2.65,3,16,Saturday,Subscriber
19.8333,3,16,Saturday,Subscriber
