duration,month,hour,day_of_week,user_type
7.1231,3,22,Thursday,Subscriber
9.7925,3,22,Thursday,Subscriber
6.633,3,22,Thursday,Subscriber
7.4047,3,22,Thursday,Subscriber
13.0146,3,22,Thursday,Subscriber
17.0552,3,22,Thursday,Subscriber
11.0116,3,22,Thursday,Subscriber
30.0117,3,21,Thursday,Subscriber
3.6268,3,21,Thursday,Subscriber
6.5921,3,21,Thursday,Subscriber
16.9123,3,21,Thursday,Customer
4.017,3,21,Thursday,Subscriber
102.9992,3,21,Thursday,Customer
23.8291,3,21,Thursday,Subscriber
2.4967,3,20,Thursday,Subscriber
2.3892,3,20,Thursday,Subscriber
9.6672,3,20,Thursday,Customer
4.998,3,20,Thursday,Subscriber
3.7829,3,20,Thursday,Subscriber
19.574,3,20,Thursday,Subscriber
7.2363,3,20,Thursday,Subscriber
37.0157,3,20,Thursday,Subscriber
6.3548,3,19,Thursday,Subscriber
5.2192,3,19,Thursday,Subscriber
12.3789,3,19,Thursday,Subscriber
12.8984,3,19,Thursday,Customer
6.3545,3,19,Thursday,Subscriber
20.2723,3,19,Thursday,Subscriber
5.163,3,19,Thursday,Subscriber
25.3016,3,19,Thursday,Customer
12.0225,3,19,Thursday,Subscriber
36.0156,3,18,Thursday,Customer
14.8348,3,18,Thursday,Subscriber
17.0885,3,18,Thursday,Subscriber
91.1671,3,18,Thursday,Subscriber
5.4823,3,18,Thursday,Subscriber
8.1566,3,18,Thursday,Subscriber
7.1575,3,18,Thursday,Subscriber
5.2372,3,18,Thursday,Subscriber
17.6673,3,18,Thursday,Subscriber
13.2341,3,18,Thursday,Customer
18.4983,3,18,Thursday,Subscriber
23.2317,3,18,Thursday,Subscriber
13.9926,3,18,Thursday,Subscriber
12.9627,3,18,Thursday,Subscriber
12.1648,3,18,Thursday,Subscriber
17.8468,3,18,Thursday,Subscriber
19.7929,3,18,Thursday,Subscriber
7.606,3,18,Thursday,Subscriber
12.4394,3,18,Thursday,Subscriber
3.6109,3,18,Thursday,Subscriber
15.7788,3,17,Thursday,Subscriber
23.0666,3,17,Thursday,Customer
20.3752,3,17,Thursday,Subscriber
10.4145,3,17,Thursday,Subscriber
14.7604,3,17,Thursday,Subscriber
13.5493,3,17,Thursday,Subscriber
20.3348,3,17,Thursday,Subscriber
24.5232,3,17,Thursday,Subscriber
46.1539,3,17,Thursday,Customer
13.7058,3,17,Thursday,Subscriber
6.2716,3,17,Thursday,Subscriber
19.3098,3,17,Thursday,Subscriber
5.7537,3,17,Thursday,Subscriber
8.7936,3,17,Thursday,Subscriber
19.9632,3,17,Thursday,Subscriber
22.8368,3,17,Thursday,Subscriber
5.9568,3,17,Thursday,Subscriber
12.6935,3,17,Thursday,Subscriber
5.0833,3,17,Thursday,Subscriber
12.6935,3,17,Thursday,Subscriber
14.6523,3,17,Thursday,Subscriber
12.656,3,17,Thursday,Subscriber
5.3117,3,17,Thursday,Subscriber
8.7838,3,17,Thursday,Subscriber
12.2459,3,17,Thursday,Subscriber
9.5516,3,16,Thursday,Subscriber
17.0418,3,16,Thursday,Customer
27.2376,3,16,Thursday,Customer
1.2142,3,16,Thursday,Subscriber
12.4373,3,16,Thursday,Subscriber
13.6251,3,16,Thursday,Subscriber
5.6515,3,16,Thursday,Subscriber
10.7082,3,16,Thursday,Subscriber
8.1164,3,16,Thursday,Subscriber
28.0869,3,16,Thursday,Subscriber
5.9171,3,16,Thursday,Subscriber
31.0032,3,16,Thursday,Customer
11.3391,3,16,Thursday,Customer
7.2418,3,16,Thursday,Subscriber
12.709,3,15,Thursday,Customer
7.213,3,15,Thursday,Subscriber
8.3308,3,15,Thursday,Subscriber
9.9909,3,15,Thursday,Subscriber
6.2482,3,15,Thursday,Subscriber
9.3792,3,15,Thursday,Subscriber
6.2529,3,15,Thursday,Subscriber
4.404,3,15,Thursday,Subscriber
51.4952,3,15,Thursday,Customer
2.963,3,15,Thursday,Subscriber
12.5822,3,15,Thursday,Subscriber
21.1146,3,15,Thursday,Subscriber
74.3769,3,14,Thursday,Customer
3.4903,3,14,Thursday,Subscriber
28.9229,3,14,Thursday,Subscriber
5.0506,3,14,Thursday,Subscriber
97.978,3,14,Thursday,Subscriber
13.8207,3,14,Thursday,Subscriber
4.5662,3,14,Thursday,Subscriber
7.0974,3,14,Thursday,Subscriber
126.643,3,14,Thursday,Customer
4.6107,3,14,Thursday,Subscriber
7.6887,3,14,Thursday,Customer
6.8285,3,14,Thursday,Subscriber
23.7437,3,13,Thursday,Customer
15.0456,3,13,Thursday,Subscriber
14.766,3,13,Thursday,Subscriber
20.6341,3,13,Thursday,Subscriber
8.799,3,13,Thursday,Subscriber
166.2059,3,13,Thursday,Customer
41.5694,3,13,Thursday,Customer
32.7367,3,13,Thursday,Customer
12.2587,3,13,Thursday,Subscriber
10.0402,3,13,Thursday,Subscriber
4.3223,3,12,Thursday,Subscriber
7.6265,3,12,Thursday,Subscriber
5.5889,3,12,Thursday,Subscriber
12.7354,3,12,Thursday,Subscriber
17.5312,3,12,Thursday,Subscriber
10.958,3,12,Thursday,Subscriber
170.3365,3,12,Thursday,Customer
150.7699,3,12,Thursday,Customer
8.3936,3,12,Thursday,Customer
20.555,3,12,Thursday,Subscriber
20.1167,3,12,Thursday,Subscriber
2.6069,3,12,Thursday,Subscriber
126.5892,3,12,Thursday,Customer
21.2246,3,12,Thursday,Subscriber
38.6929,3,12,Thursday,Customer
6.0987,3,11,Thursday,Subscriber
24.0259,3,11,Thursday,Customer
8.8207,3,11,Thursday,Subscriber
3.192,3,11,Thursday,Subscriber
28.6734,3,11,Thursday,Customer
16.5427,3,11,Thursday,Subscriber
103.9823,3,11,Thursday,Customer
16.7063,3,11,Thursday,Customer
6.015,3,11,Thursday,Subscriber
33.956,3,11,Thursday,Subscriber
2.185,3,10,Thursday,Subscriber
9.9987,3,10,Thursday,Subscriber
10.7571,3,10,Thursday,Customer
6.7771,3,10,Thursday,Subscriber
5.95,3,10,Thursday,Subscriber
5.5798,3,10,Thursday,Subscriber
2.9537,3,10,Thursday,Subscriber
42.321,3,10,Thursday,Customer
6.5734,3,10,Thursday,Subscriber
20.3021,3,10,Thursday,Subscriber
24.0637,3,10,Thursday,Customer
30.6974,3,10,Thursday,Customer
3.5916,3,9,Thursday,Subscriber
3.366,3,9,Thursday,Subscriber
13.2794,3,9,Thursday,Customer
124.1427,3,9,Thursday,Customer
17.61,3,9,Thursday,Subscriber
2.5852,3,9,Thursday,Subscriber
22.8263,3,9,Thursday,Customer
58.4032,3,9,Thursday,Customer
3.5525,3,9,Thursday,Subscriber
14.2369,3,9,Thursday,Subscriber
27.7195,3,8,Thursday,Customer
18.9848,3,8,Thursday,Subscriber
17.8382,3,8,Thursday,Subscriber
6.7678,3,8,Thursday,Subscriber
16.8241,3,8,Thursday,Customer
7.9691,3,8,Thursday,Subscriber
25.5776,3,8,Thursday,Subscriber
5.3169,3,8,Thursday,Subscriber
13.9096,3,8,Thursday,Subscriber
2.6537,3,8,Thursday,Subscriber
9.9383,3,8,Thursday,Subscriber
9.7919,3,8,Thursday,Subscriber
3.8214,3,8,Thursday,Subscriber
24.2438,3,8,Thursday,Customer
16.1997,3,8,Thursday,Subscriber
10.7989,3,8,Thursday,Subscriber
13.9377,3,8,Thursday,Subscriber
21.8239,3,8,Thursday,Subscriber
5.1333,3,8,Thursday,Subscriber
26.9287,3,8,Thursday,Customer
3.2381,3,8,Thursday,Subscriber
25.5551,3,8,Thursday,Subscriber
18.6271,3,7,Thursday,Subscriber
10.4943,3,7,Thursday,Customer
10.4659,3,7,Thursday,Subscriber
4.8515,3,7,Thursday,Subscriber
61.7039,3,7,Thursday,Customer
14.7722,3,7,Thursday,Subscriber
26.3429,3,7,Thursday,Subscriber
12.6246,3,7,Thursday,Subscriber
12.1262,3,7,Thursday,Subscriber
1.7207,3,7,Thursday,Subscriber
11.1,3,7,Thursday,Subscriber
9.0601,3,7,Thursday,Subscriber
14.1483,3,7,Thursday,Subscriber
16.943,3,7,Thursday,Subscriber
16.5273,3,7,Thursday,Subscriber
4.2149,3,7,Thursday,Subscriber
5.2729,3,7,Thursday,Subscriber
19.8092,3,7,Thursday,Subscriber
30.1381,3,7,Thursday,Subscriber
10.7494,3,6,Thursday,Subscriber
13.0836,3,6,Thursday,Subscriber
2.4931,3,6,Thursday,Subscriber
16.2989,3,6,Thursday,Subscriber
10.8169,3,6,Thursday,Subscriber
29.6426,3,6,Thursday,Subscriber
14.9407,3,6,Thursday,Subscriber
14.1728,3,5,Thursday,Subscriber
7.5432,3,5,Thursday,Subscriber
8.801,3,5,Thursday,Subscriber
8.4136,3,1,Thursday,Subscriber
16.7287,3,0,Thursday,Subscriber
9.1411,3,23,Wednesday,Customer
1.0214,3,23,Wednesday,Subscriber
7.9806,3,23,Wednesday,Customer
9.2258,3,22,Wednesday,Subscriber
5.9365,3,22,Wednesday,Subscriber
8.0516,3,22,Wednesday,Subscriber
4.0849,3,22,Wednesday,Subscriber
10.3605,3,21,Wednesday,Subscriber
15.0785,3,21,Wednesday,Subscriber
5.0714,3,21,Wednesday,Subscriber
2.2151,3,21,Wednesday,Subscriber
17.1211,3,21,Wednesday,Subscriber
6.7038,3,21,Wednesday,Subscriber
3.3041,3,21,Wednesday,Subscriber
6.0307,3,21,Wednesday,Subscriber
6.3999,3,20,Wednesday,Subscriber
7.2867,3,20,Wednesday,Subscriber
13.5729,3,20,Wednesday,Subscriber
8.1678,3,20,Wednesday,Subscriber
8.096,3,20,Wednesday,Subscriber
8.3814,3,20,Wednesday,Subscriber
9.937,3,20,Wednesday,Subscriber
4.5498,3,20,Wednesday,Subscriber
19.8088,3,20,Wednesday,Customer
17.2837,3,20,Wednesday,Subscriber
54.177,3,20,Wednesday,Subscriber
2.8729,3,20,Wednesday,Subscriber
6.8894,3,19,Wednesday,Subscriber
7.7579,3,19,Wednesday,Subscriber
7.5597,3,19,Wednesday,Subscriber
5.5767,3,19,Wednesday,Subscriber
11.9854,3,19,Wednesday,Subscriber
14.4604,3,19,Wednesday,Customer
24.1463,3,19,Wednesday,Subscriber
8.2709,3,19,Wednesday,Subscriber
3.8695,3,19,Wednesday,Subscriber
54.1908,3,19,Wednesday,Subscriber
15.6473,3,19,Wednesday,Subscriber
10.0901,3,19,Wednesday,Subscriber
18.759,3,19,Wednesday,Subscriber
6.9036,3,19,Wednesday,Subscriber
14.0755,3,18,Wednesday,Subscriber
4.7488,3,18,Wednesday,Subscriber
13.444,3,18,Wednesday,Subscriber
2.5142,3,18,Wednesday,Subscriber
3.083,3,18,Wednesday,Subscriber
11.3947,3,18,Wednesday,Subscriber
85.3903,3,18,Wednesday,Customer
55.347,3,18,Wednesday,Customer
22.7961,3,18,Wednesday,Subscriber
17.9814,3,18,Wednesday,Subscriber
3.9443,3,18,Wednesday,Subscriber
5.4496,3,18,Wednesday,Subscriber
16.5968,3,18,Wednesday,Customer
13.1045,3,18,Wednesday,Subscriber
20.3924,3,18,Wednesday,Subscriber
6.7385,3,18,Wednesday,Subscriber
12.4786,3,18,Wednesday,Subscriber
26.9441,3,18,Wednesday,Customer
6.4359,3,18,Wednesday,Subscriber
7.6251,3,18,Wednesday,Subscriber
5.5217,3,18,Wednesday,Subscriber
23.0449,3,18,Wednesday,Subscriber
8.9555,3,18,Wednesday,Subscriber
44.6659,3,18,Wednesday,Subscriber
9.3013,3,18,Wednesday,Subscriber
8.7806,3,18,Wednesday,Subscriber
5.2518,3,18,Wednesday,Subscriber
16.2816,3,18,Wednesday,Subscriber
4.7191,3,18,Wednesday,Subscriber
10.2851,3,18,Wednesday,Subscriber
14.4719,3,18,Wednesday,Subscriber
2.5762,3,18,Wednesday,Subscriber
15.5255,3,17,Wednesday,Subscriber
7.1059,3,17,Wednesday,Subscriber
23.2468,3,17,Wednesday,Subscriber
26.5389,3,17,Wednesday,Customer
27.7929,3,17,Wednesday,Subscriber
9.9314,3,17,Wednesday,Subscriber
22.6017,3,17,Wednesday,Subscriber
23.5034,3,17,Wednesday,Subscriber
7.8174,3,17,Wednesday,Subscriber
5.3585,3,17,Wednesday,Subscriber
5.005,3,17,Wednesday,Subscriber
7.3781,3,17,Wednesday,Subscriber
24.7598,3,17,Wednesday,Subscriber
8.5151,3,17,Wednesday,Subscriber
30.3349,3,17,Wednesday,Subscriber
53.1367,3,17,Wednesday,Customer
5.1405,3,17,Wednesday,Subscriber
8.9561,3,17,Wednesday,Subscriber
3.9678,3,17,Wednesday,Subscriber
8.1137,3,17,Wednesday,Customer
11.0107,3,17,Wednesday,Subscriber
8.7991,3,17,Wednesday,Subscriber
15.2159,3,17,Wednesday,Subscriber
3.6561,3,17,Wednesday,Subscriber
7.455,3,17,Wednesday,Subscriber
11.0759,3,17,Wednesday,Subscriber
4.6158,3,17,Wednesday,Subscriber
19.7417,3,17,Wednesday,Subscriber
7.4635,3,17,Wednesday,Subscriber
125.1322,3,17,Wednesday,Customer
8.2062,3,17,Wednesday,Subscriber
8.3735,3,17,Wednesday,Subscriber
7.5769,3,16,Wednesday,Subscriber
4.5653,3,16,Wednesday,Subscriber
17.0361,3,16,Wednesday,Subscriber
99.3458,3,16,Wednesday,Customer
8.161,3,16,Wednesday,Subscriber
12.6327,3,16,Wednesday,Subscriber
9.3459,3,16,Wednesday,Subscriber
12.122,3,16,Wednesday,Subscriber
5.2297,3,16,Wednesday,Subscriber
38.2662,3,16,Wednesday,Customer
13.5894,3,16,Wednesday,Subscriber
24.4135,3,16,Wednesday,Customer
11.5534,3,16,Wednesday,Customer
4.7359,3,16,Wednesday,Subscriber
33.3577,3,16,Wednesday,Customer
11.2468,3,16,Wednesday,Subscriber
18.1614,3,16,Wednesday,Subscriber
2.9466,3,16,Wednesday,Subscriber
12.4546,3,16,Wednesday,Subscriber
6.5137,3,15,Wednesday,Subscriber
20.9331,3,15,Wednesday,Subscriber
52.1051,3,15,Wednesday,Customer
5.8142,3,15,Wednesday,Subscriber
18.2402,3,15,Wednesday,Customer
59.0835,3,15,Wednesday,Customer
6.7753,3,15,Wednesday,Subscriber
19.7874,3,15,Wednesday,Subscriber
3.9586,3,15,Wednesday,Subscriber
7.9685,3,15,Wednesday,Subscriber
46.5536,3,14,Wednesday,Subscriber
27.0563,3,14,Wednesday,Customer
8.3942,3,14,Wednesday,Subscriber
23.6832,3,14,Wednesday,Subscriber
61.6232,3,14,Wednesday,Customer
20.4174,3,14,Wednesday,Subscriber
27.0005,3,14,Wednesday,Customer
6.1251,3,14,Wednesday,Subscriber
29.8423,3,13,Wednesday,Customer
16.1095,3,13,Wednesday,Customer
27.9997,3,13,Wednesday,Customer
5.7363,3,13,Wednesday,Subscriber
36.0265,3,13,Wednesday,Subscriber
22.2126,3,13,Wednesday,Subscriber
18.2259,3,13,Wednesday,Customer
3.7898,3,13,Wednesday,Subscriber
2.8313,3,13,Wednesday,Subscriber
89.8626,3,13,Wednesday,Customer
5.1346,3,13,Wednesday,Subscriber
53.6587,3,13,Wednesday,Customer
16.7565,3,13,Wednesday,Customer
6.6762,3,13,Wednesday,Subscriber
20.9845,3,13,Wednesday,Customer
13.5841,3,12,Wednesday,Subscriber
17.8951,3,12,Wednesday,Customer
6.8364,3,12,Wednesday,Subscriber
2.2008,3,12,Wednesday,Subscriber
25.1318,3,12,Wednesday,Subscriber
6.0425,3,12,Wednesday,Subscriber
6.7651,3,12,Wednesday,Subscriber
3.1217,3,12,Wednesday,Subscriber
6.4465,3,12,Wednesday,Subscriber
28.9903,3,12,Wednesday,Customer
10.4212,3,12,Wednesday,Subscriber
7.5188,3,12,Wednesday,Subscriber
12.6858,3,12,Wednesday,Subscriber
61.0831,3,11,Wednesday,Customer
17.7007,3,11,Wednesday,Subscriber
195.3796,3,11,Wednesday,Customer
132.7761,3,11,Wednesday,Customer
93.5291,3,11,Wednesday,Customer
156.4943,3,11,Wednesday,Customer
4.735,3,10,Wednesday,Subscriber
6.1408,3,10,Wednesday,Subscriber
39.0795,3,10,Wednesday,Customer
27.99,3,10,Wednesday,Subscriber
7.5242,3,9,Wednesday,Subscriber
15.7859,3,9,Wednesday,Subscriber
8.1854,3,9,Wednesday,Subscriber
11.7577,3,9,Wednesday,Subscriber
3.2981,3,9,Wednesday,Subscriber
5.5365,3,9,Wednesday,Subscriber
13.7454,3,8,Wednesday,Subscriber
6.0526,3,8,Wednesday,Subscriber
7.5948,3,8,Wednesday,Subscriber
18.0072,3,8,Wednesday,Subscriber
15.4822,3,8,Wednesday,Subscriber
1.6548,3,8,Wednesday,Subscriber
6.6418,3,8,Wednesday,Subscriber
5.7451,3,8,Wednesday,Subscriber
7.6451,3,8,Wednesday,Subscriber
24.1621,3,8,Wednesday,Subscriber
8.6342,3,8,Wednesday,Subscriber
23.846,3,8,Wednesday,Subscriber
10.3422,3,8,Wednesday,Subscriber
39.1924,3,8,Wednesday,Subscriber
14.0082,3,8,Wednesday,Subscriber
13.3467,3,8,Wednesday,Subscriber
6.3446,3,8,Wednesday,Subscriber
6.9064,3,8,Wednesday,Subscriber
3.2365,3,8,Wednesday,Subscriber
14.6971,3,8,Wednesday,Subscriber
7.8224,3,8,Wednesday,Subscriber
17.1776,3,8,Wednesday,Subscriber
3.8251,3,8,Wednesday,Subscriber
1.812,3,8,Wednesday,Subscriber
10.5888,3,7,Wednesday,Subscriber
12.5102,3,7,Wednesday,Customer
13.0038,3,7,Wednesday,Customer
3.1102,3,7,Wednesday,Subscriber
13.0108,3,7,Wednesday,Subscriber
6.8269,3,7,Wednesday,Subscriber
3.7062,3,7,Wednesday,Subscriber
14.535,3,7,Wednesday,Subscriber
12.7577,3,7,Wednesday,Subscriber
10.0206,3,7,Wednesday,Subscriber
8.3346,3,7,Wednesday,Subscriber
5.2397,3,7,Wednesday,Subscriber
15.3403,3,7,Wednesday,Subscriber
9.6642,3,7,Wednesday,Subscriber
4.2426,3,7,Wednesday,Subscriber
2.5646,3,7,Wednesday,Subscriber
4.6073,3,7,Wednesday,Subscriber
4.744,3,7,Wednesday,Subscriber
20.8704,3,7,Wednesday,Subscriber
4.5302,3,7,Wednesday,Subscriber
14.6985,3,6,Wednesday,Subscriber
18.0654,3,6,Wednesday,Subscriber
8.8019,3,6,Wednesday,Subscriber
24.3742,3,6,Wednesday,Subscriber
2.9713,3,6,Wednesday,Subscriber
15.7857,3,6,Wednesday,Subscriber
14.574,3,5,Wednesday,Subscriber
16.0451,3,3,Wednesday,Subscriber
8.7348,3,23,Tuesday,Subscriber
10.205,3,22,Tuesday,Subscriber
11.4558,3,22,Tuesday,Subscriber
6.5332,3,21,Tuesday,Subscriber
9.8797,3,21,Tuesday,Subscriber
18.2781,3,21,Tuesday,Subscriber
18.1142,3,21,Tuesday,Subscriber
21.744,3,21,Tuesday,Subscriber
5.8418,3,20,Tuesday,Subscriber
22.0463,3,20,Tuesday,Subscriber
4.4481,3,20,Tuesday,Subscriber
18.8704,3,20,Tuesday,Customer
6.0712,3,20,Tuesday,Subscriber
11.2917,3,20,Tuesday,Subscriber
22.2061,3,19,Tuesday,Subscriber
16.621,3,19,Tuesday,Subscriber
7.9216,3,19,Tuesday,Subscriber
14.0906,3,19,Tuesday,Subscriber
9.3142,3,19,Tuesday,Subscriber
9.4138,3,19,Tuesday,Subscriber
4.2474,3,19,Tuesday,Subscriber
4.6216,3,19,Tuesday,Subscriber
7.6008,3,19,Tuesday,Customer
55.919,3,19,Tuesday,Customer
9.5084,3,19,Tuesday,Subscriber
13.525,3,18,Tuesday,Subscriber
9.4809,3,18,Tuesday,Subscriber
12.2378,3,18,Tuesday,Subscriber
8.1959,3,18,Tuesday,Subscriber
2.5011,3,18,Tuesday,Subscriber
10.3491,3,18,Tuesday,Subscriber
5.3643,3,18,Tuesday,Subscriber
7.4755,3,18,Tuesday,Subscriber
14.0906,3,18,Tuesday,Subscriber
7.4083,3,18,Tuesday,Subscriber
27.0568,3,18,Tuesday,Subscriber
2.2966,3,18,Tuesday,Subscriber
3.2238,3,18,Tuesday,Subscriber
5.9177,3,18,Tuesday,Subscriber
7.4446,3,18,Tuesday,Subscriber
6.3523,3,18,Tuesday,Subscriber
50.2115,3,18,Tuesday,Subscriber
6.7747,3,18,Tuesday,Subscriber
41.7176,3,18,Tuesday,Subscriber
15.8176,3,18,Tuesday,Subscriber
10.5973,3,18,Tuesday,Subscriber
4.7652,3,18,Tuesday,Subscriber
20.2505,3,17,Tuesday,Customer
30.0096,3,17,Tuesday,Subscriber
11.2677,3,17,Tuesday,Subscriber
5.1337,3,17,Tuesday,Subscriber
6.3669,3,17,Tuesday,Subscriber
16.847,3,17,Tuesday,Customer
14.8039,3,17,Tuesday,Subscriber
21.3987,3,17,Tuesday,Customer
12.6003,3,17,Tuesday,Subscriber
15.3931,3,17,Tuesday,Subscriber
24.1817,3,17,Tuesday,Subscriber
2.7583,3,17,Tuesday,Subscriber
6.7101,3,17,Tuesday,Subscriber
15.4744,3,17,Tuesday,Subscriber
9.0985,3,17,Tuesday,Subscriber
2.2943,3,17,Tuesday,Subscriber
11.3793,3,17,Tuesday,Subscriber
9.8192,3,17,Tuesday,Subscriber
11.0051,3,17,Tuesday,Subscriber
13.275,3,17,Tuesday,Subscriber
22.6551,3,17,Tuesday,Subscriber
6.3598,3,17,Tuesday,Subscriber
8.0393,3,17,Tuesday,Subscriber
62.1903,3,17,Tuesday,Customer
7.3756,3,17,Tuesday,Subscriber
16.2381,3,17,Tuesday,Customer
6.6565,3,17,Tuesday,Subscriber
3.2025,3,17,Tuesday,Subscriber
5.0078,3,17,Tuesday,Subscriber
10.0767,3,17,Tuesday,Subscriber
13.3221,3,17,Tuesday,Subscriber
27.7468,3,17,Tuesday,Customer
4.0199,3,17,Tuesday,Subscriber
6.5721,3,17,Tuesday,Subscriber
15.3363,3,17,Tuesday,Subscriber
12.6812,3,17,Tuesday,Subscriber
8.306,3,16,Tuesday,Subscriber
6.3229,3,16,Tuesday,Subscriber
3.6968,3,16,Tuesday,Subscriber
24.6943,3,16,Tuesday,Customer
49.0719,3,16,Tuesday,Customer
8.2808,3,16,Tuesday,Subscriber
4.6529,3,16,Tuesday,Subscriber
13.3316,3,16,Tuesday,Subscriber
10.9259,3,16,Tuesday,Subscriber
4.4665,3,16,Tuesday,Subscriber
3.0681,3,16,Tuesday,Subscriber
15.9736,3,16,Tuesday,Customer
17.9217,3,16,Tuesday,Subscriber
9.1974,3,16,Tuesday,Subscriber
4.8532,3,16,Tuesday,Subscriber
9.6413,3,16,Tuesday,Subscriber
8.2938,3,15,Tuesday,Subscriber
24.8413,3,15,Tuesday,Subscriber
8.2126,3,15,Tuesday,Customer
15.5994,3,15,Tuesday,Subscriber
48.3959,3,15,Tuesday,Customer
11.0008,3,15,Tuesday,Subscriber
15.5697,3,15,Tuesday,Subscriber
27.6903,3,15,Tuesday,Customer
28.301,3,15,Tuesday,Customer
11.4316,3,15,Tuesday,Customer
5.5679,3,14,Tuesday,Subscriber
6.0717,3,14,Tuesday,Subscriber
144.8061,3,14,Tuesday,Customer
136.2546,3,14,Tuesday,Customer
6.79,3,14,Tuesday,Subscriber
14.4548,3,14,Tuesday,Subscriber
23.1562,3,14,Tuesday,Subscriber
155.3924,3,14,Tuesday,Customer
26.4915,3,14,Tuesday,Customer
57.3309,3,14,Tuesday,Customer
4.8998,3,13,Tuesday,Subscriber
14.1741,3,13,Tuesday,Subscriber
6.5144,3,13,Tuesday,Subscriber
18.6154,3,13,Tuesday,Subscriber
3.9733,3,13,Tuesday,Subscriber
7.7081,3,13,Tuesday,Customer
20.4792,3,13,Tuesday,Customer
4.7121,3,13,Tuesday,Subscriber
43.8565,3,13,Tuesday,Customer
179.827,3,12,Tuesday,Customer
14.1929,3,12,Tuesday,Subscriber
30.313,3,12,Tuesday,Customer
5.4623,3,12,Tuesday,Subscriber
6.2053,3,12,Tuesday,Subscriber
15.336,3,12,Tuesday,Subscriber
14.5843,3,11,Tuesday,Subscriber
18.3409,3,11,Tuesday,Subscriber
7.2286,3,11,Tuesday,Subscriber
16.0584,3,11,Tuesday,Subscriber
19.1246,3,11,Tuesday,Customer
4.1845,3,11,Tuesday,Subscriber
6.0929,3,10,Tuesday,Subscriber
8.6473,3,10,Tuesday,Subscriber
12.0702,3,10,Tuesday,Customer
6.6566,3,10,Tuesday,Subscriber
7.7882,3,10,Tuesday,Subscriber
6.2613,3,10,Tuesday,Subscriber
17.3328,3,10,Tuesday,Subscriber
21.6298,3,10,Tuesday,Subscriber
36.8585,3,10,Tuesday,Customer
10.3677,3,10,Tuesday,Customer
16.9487,3,9,Tuesday,Customer
6.6905,3,9,Tuesday,Subscriber
8.6424,3,9,Tuesday,Subscriber
16.732,3,9,Tuesday,Subscriber
10.6075,3,9,Tuesday,Subscriber
6.7114,3,9,Tuesday,Subscriber
26.9529,3,8,Tuesday,Subscriber
7.6537,3,8,Tuesday,Subscriber
4.0343,3,8,Tuesday,Subscriber
24.0989,3,8,Tuesday,Subscriber
13.3596,3,8,Tuesday,Subscriber
8.0665,3,8,Tuesday,Subscriber
10.4459,3,8,Tuesday,Customer
5.2253,3,8,Tuesday,Subscriber
13.4389,3,8,Tuesday,Subscriber
23.164,3,8,Tuesday,Subscriber
7.6815,3,8,Tuesday,Subscriber
13.0296,3,8,Tuesday,Subscriber
4.7526,3,8,Tuesday,Subscriber
34.7951,3,8,Tuesday,Customer
11.0232,3,8,Tuesday,Subscriber
20.2785,3,8,Tuesday,Subscriber
12.2557,3,8,Tuesday,Subscriber
4.7139,3,8,Tuesday,Subscriber
12.1659,3,8,Tuesday,Subscriber
4.1597,3,8,Tuesday,Subscriber
18.1637,3,8,Tuesday,Subscriber
8.4141,3,8,Tuesday,Subscriber
11.0429,3,8,Tuesday,Subscriber
6.5911,3,8,Tuesday,Subscriber
14.5347,3,8,Tuesday,Subscriber
14.8214,3,8,Tuesday,Subscriber
16.0581,3,8,Tuesday,Subscriber
9.1128,3,8,Tuesday,Subscriber
6.8794,3,8,Tuesday,Subscriber
4.1414,3,8,Tuesday,Subscriber
14.4213,3,8,Tuesday,Subscriber
10.7477,3,7,Tuesday,Subscriber
7.9839,3,7,Tuesday,Subscriber
6.6418,3,7,Tuesday,Subscriber
15.1121,3,7,Tuesday,Subscriber
14.0061,3,7,Tuesday,Subscriber
24.3236,3,7,Tuesday,Subscriber
18.5152,3,7,Tuesday,Subscriber
12.5152,3,7,Tuesday,Subscriber
5.1216,3,7,Tuesday,Subscriber
5.5681,3,7,Tuesday,Subscriber
9.1343,3,7,Tuesday,Subscriber
11.7185,3,7,Tuesday,Subscriber
11.7934,3,7,Tuesday,Subscriber
12.3332,3,7,Tuesday,Subscriber
6.7349,3,7,Tuesday,Subscriber
5.6591,3,7,Tuesday,Subscriber
7.2032,3,6,Tuesday,Subscriber
5.3426,3,6,Tuesday,Subscriber
22.147,3,6,Tuesday,Subscriber
9.1354,3,6,Tuesday,Subscriber
5.4152,3,5,Tuesday,Subscriber
1.8281,3,5,Tuesday,Subscriber
781.9351,3,3,Tuesday,Customer
8.7593,3,0,Tuesday,Subscriber
9.4,3,0,Tuesday,Subscriber
14.0712,3,23,Monday,Subscriber
10.6406,3,22,Monday,Subscriber
20.6072,3,22,Monday,Subscriber
3.9923,3,22,Monday,Subscriber
10.5397,3,22,Monday,Subscriber
5.4473,3,22,Monday,Subscriber
34.7343,3,21,Monday,Customer
9.0452,3,21,Monday,Subscriber
17.9647,3,21,Monday,Subscriber
13.4712,3,20,Monday,Subscriber
20.5302,3,20,Monday,Subscriber
28.2359,3,20,Monday,Subscriber
14.0713,3,20,Monday,Subscriber
19.5433,3,20,Monday,Subscriber
2.4513,3,19,Monday,Subscriber
5.2396,3,19,Monday,Subscriber
22.8279,3,19,Monday,Subscriber
11.9021,3,19,Monday,Subscriber
28.6062,3,19,Monday,Customer
